repatri_case_id,site,created_at,mes,case_result,cust_id,payment_id,monto_ars,product_type,product_method,banco_origen,tiene_adjunto,tiene_denuncia,tipo_fraude,ai_response
2406221,MLA,2026-05-16,5,NO_INDICATION_OF_FRAUD,1264015061,158509261723,399000,bank_transfer,cvu,,NO,NO,,
2406818,MLA,2026-05-16,5,NO_INDICATION_OF_FRAUD,214721918,159093503318,20000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2406929,MLA,2026-05-16,5,USER_REFUSES_TO_REFUND,1025821159,158581482791,203000,bank_transfer,cvu,BBVA_MLA,NO,NO,,
2407166,MLA,2026-05-16,5,NO_INDICATION_OF_FRAUD,1154619621,158723786603,180000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2407176,MLA,2026-05-16,5,NO_INDICATION_OF_FRAUD,2347501971,159295023914,1200,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2407145,MLA,2026-05-16,5,NO_BALANCE,3342266866,159037376834,115500,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2406525,MLA,2026-05-16,5,USER_REFUSES_TO_REFUND,1541336113,158009178017,50000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2404622,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1932786001,155214031375,171000,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2404610,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1250975053,158648773442,6000,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,NO,NO,,
2404611,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,746452753,157877255213,7000,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,NO,NO,,
2405078,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1970276461,158380646673,50000,bank_transfer,cvu,NARANJA_X_MLA,NO,NO,,
2405089,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,711481353,157581854034,1900,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2405104,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,711481353,156717519629,5000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2405135,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,450968124,158527957801,700000,bank_transfer,cvu,BANCO_DE_LA_PAMPA_MLA,NO,NO,,
2405248,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1766144222,158354474337,970000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2405403,MLA,2026-05-15,5,NO_BALANCE,3399588529,158489784009,502765.62,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2405480,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1059281875,159442960162,7000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2404587,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,247679689,159243666596,25000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2405098,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,538346665,158427860349,500000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2404910,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,827842203,159139800668,370000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2405021,MLA,2026-05-15,5,INSTITUTION_NOT_SENT_DOCS,1997223003,158638125303,20000,bank_transfer,cvu,GALICIA_MLA,SI,NO,,
2404989,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,354891726,148666530304,3540000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2404612,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1509814483,157909743567,8000,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,NO,NO,,
2405188,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,448987563,157820286175,29400,bank_transfer,cvu,PERSONAL_PAY_MLA,NO,NO,,
2405484,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1485224894,159343707076,26100,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2405106,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,1799093672,159102996134,280000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2404450,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,515548536,148635198500,150000,bank_transfer,cvu,MACRO_MLA,SI,NO,,
2404545,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,677381726,151138361409,227000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2404491,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1689425437,158617162350,5000,bank_transfer,cvu,PREX_MLA,SI,NO,,
2405054,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,327617869,158372906073,100000,bank_transfer,cvu,BBVA_MLA,NO,NO,,
2405250,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,1256198453,151202934231,30000,bank_transfer,cvu,,SI,NO,,
2405247,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,1194932706,157802704224,14000,bank_transfer,cvu,UALA_MLA,NO,NO,,
2405241,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,829294283,157444900484,20000,bank_transfer,cvu,UALA_MLA,NO,NO,,
2405213,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,207500156,158492085069,372905,bank_transfer,cvu,BBVA_MLA,NO,NO,,
2405126,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,1374021778,150048076743,60000,bank_transfer,cvu,,NO,NO,,
2404742,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,782815903,157638938519,250000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2404255,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,3134697188,157723599005,100,bank_transfer,cvu,CLARO_PAY_MLA,NO,NO,,
2414954,MLA,2026-05-21,5,MISSING_INFORMATION,354620422,159572269447,800000,bank_transfer,cvu,BBVA_MLA,NO,NO,,
2414688,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,220910038,159193209405,16000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2413664,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,220157648,160238038710,60000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2413904,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,1516543283,146900869920,12000,bank_transfer,cvu,,NO,NO,,
2414066,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,2252072926,159567413103,340000,bank_transfer,cvu,BANCO_HIPOTECARIO_MLA,SI,NO,,
2414064,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,1166243809,160092251892,17500,bank_transfer,cvu,BANCO_RIOJA_MLA,NO,NO,,
2414103,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,281002078,160114281098,190000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2414121,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,1606233536,153297816686,13000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2414593,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,1155598391,159186100913,39750,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2414602,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,14787611,159052782333,63000,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2414807,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,663927667,159459388003,73000,bank_transfer,cvu,BANCO_DEL_CHUBUT_MLA,SI,SI,fraude home banking,"{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""fraude home banking"",
  ""resumen"": ""Denuncia por ciberdelito ocurrido a través de la plataforma de home banking de la víctima."",
  ""montos"": [],
  ""instituciones"": [
    ""Comisaría Seccional Primera de Puerto Madryn""
  ]
}"
2414603,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,243166165,159414202249,650000,bank_transfer,cvu,GALICIA_MLA,SI,NO,,
2413909,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,2443437979,154335827336,2800,bank_transfer,cvu,SUPERVIELLE_MLA,NO,NO,,
2414739,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,485630744,160100670186,5200,bank_transfer,cvu,PERSONAL_PAY_MLA,NO,NO,,
2414658,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,144004704,160100903282,200000,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,SI,SI,suplantación de identidad por whatsapp,"```json
{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""suplantación de identidad por whatsapp"",
  ""resumen"": ""La denunciante realizó transferencias de dinero tras ser engañada vía WhatsApp por un estafador que se hizo pasar por su hija."",
  ""montos"": [
    ""678.000,00"",
    ""1.000.000,00"",
    ""1.100.000,00""
  ],
  ""instituciones"": [
    ""Movistar"",
    ""Policía de Río Negro"",
    ""Comisaría Tercera - Gral Roca""
  ]
}
```"
2413939,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,189181065,160120255798,43350,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2413905,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,712536533,152584160883,32000,bank_transfer,cvu,SUPERVIELLE_MLA,NO,NO,,
2413906,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,295484251,152636862773,2700,bank_transfer,cvu,SUPERVIELLE_MLA,NO,NO,,
2415479,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,2415574655,159622557791,1699999.99,bank_transfer,cvu,BANCO_DE_FORMOSA_MLA,SI,NO,,
2415071,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,83609005,159934896336,550000,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2414886,MLA,2026-05-21,5,NO_BALANCE,2960582270,159518290467,20000,bank_transfer,cvu,,NO,NO,,
2414732,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,1228138615,159299156505,50000,bank_transfer,cvu,PERSONAL_PAY_MLA,NO,NO,,
2414906,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,1407207007,152916178319,60000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2414686,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,523870069,159644816336,6033500,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2414672,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,1087116258,144601574969,490000,bank_transfer,cvu,,SI,NO,,
2414172,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,798612216,152575616059,24000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2414155,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,667545493,159241815027,157500,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2415069,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,177686728,159139722256,592500,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2422176,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1361878927,160679450834,40000,bank_transfer,cvu,BANCO_DE_CORRIENTES_MLA,SI,NO,,
2422096,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,482950897,159928812222,255900,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2422258,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,188686668,161066582408,396000,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2422295,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,333820921,156404169361,1932000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,SI,estafa compra de dólares por WhatsApp,"```json
{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""estafa compra de dólares por WhatsApp"",
  ""resumen"": ""El denunciante transfirió dinero para la compra de dólares acordada por WhatsApp, pero el vendedor dejó de responder y nunca entregó las divisas."",
  ""montos"": [
    ""USD$1.400"",
    ""$1.300"",
    ""$1.932.000""
  ],
  ""instituciones"": [
    ""Western Unión"",
    ""Mercado Pago"",
    ""Banco Nación""
  ]
}
```"
2421902,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,2241077870,157111867530,1450000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,SI,falso servicio de mudanza,"{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""falso servicio de mudanza"",
  ""resumen"": ""La denunciante pagó por adelantado el traslado de su vehículo a una empresa de mudanzas que nunca realizó el servicio, no devolvió el dinero y cortó la comunicación."",
  ""montos"": [
    ""$400.000"",
    ""$1.050.000"",
    ""$1.450.000"",
    ""$2.900.000""
  ],
  ""instituciones"": [
    ""Policía de Río Negro (Comisaría Segunda S.C. de Bariloche)"",
    ""Mercado Pago"",
    ""Banco Nación""
  ]
}"
2422401,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,674530237,159486553702,200000,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2421963,MLA,2026-05-26,5,NO_BALANCE,39171981,160174922221,800000,bank_transfer,cvu,MACRO_MLA,SI,NO,,
2422190,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1283022329,160742959672,800000,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2422134,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,2079167902,158601833153,3000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,SI,transferencias no reconocidas,"{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""transferencias no reconocidas"",
  ""resumen"": ""El denunciante reporta múltiples transferencias de fondos no autorizadas desde su cuenta bancaria hacia cuentas de terceros."",
  ""montos"": [
    ""160.000"",
    ""2.000"",
    ""40.000"",
    ""4.700"",
    ""3.000""
  ],
  ""instituciones"": [
    ""Banco Nación""
  ]
}"
2422248,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,2336384242,160847769988,50000,bank_transfer,cvu,,NO,NO,,
2422556,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1955337431,160949840370,30000,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,NO,NO,,
2422640,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1873294890,157188039486,200000,bank_transfer,cvu,BANCOR_MLA,SI,NO,,
2422465,MLA,2026-05-26,5,NO_BALANCE,2689548150,160989809748,430000,bank_transfer,cvu,,SI,NO,,
2422778,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,821044033,160997401932,700000,bank_transfer,cvu,PREX_MLA,SI,NO,,
2422859,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,456854320,160194297119,1588505.36,bank_transfer,cvu,SUPERVIELLE_MLA,NO,NO,,
2422926,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1843632336,160886247554,5000,bank_transfer,cvu,,NO,NO,,
2422005,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,277444210,159649137205,84000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2422878,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1188541349,159936883795,5000,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422879,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,750015346,158448474216,20000,bank_transfer,cvu,,NO,NO,,
2422884,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1619750861,158829941405,50000,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422869,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,123980682,158062895501,500000,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422882,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,73763642,159472033872,10000,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422885,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,399221106,158174248517,43000,bank_transfer,cvu,,NO,NO,,
2422173,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1735112366,159735847463,32000,bank_transfer,cvu,BANCO_COMAFI_MLA,SI,NO,,
2422889,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,477847355,157552648420,10000,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422853,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,416177293,160259067157,22000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2422320,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1479964892,160351047564,215,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,SI,transferencia fraudulenta,"```json
{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""transferencia fraudulenta"",
  ""resumen"": ""El declarante amplía una denuncia previa para aportar el CBU de la persona que recibió dos transferencias de dinero."",
  ""montos"": [],
  ""instituciones"": [
    ""Banco BNA (Banco Nación)"",
    ""UFI N° 18 del Dpto. Judicial de Lomas de Zamora"",
    ""Comisaría Almirante Brown 5ta (Rafael Calzada)""
  ]
}
```"
2422306,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,336478607,153407343373,357500,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2422403,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1028978383,153431256429,100000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2422573,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1061521762,159911984504,36000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2422069,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,712859786,154068927894,200000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2422474,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,449241909,160514419242,200000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2422111,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,500030392,159874285534,772000,bank_transfer,cvu,GALICIA_MLA,SI,NO,,
2422002,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,169727328,160488660550,363000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2421948,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,158801928,159083788203,2600000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2422564,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,3220688393,158785989237,140000,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,NO,NO,,
2422544,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1500849773,161005167334,100000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2422899,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1236073072,157864901087,35500,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422898,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,2192680165,157237009155,21070,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422900,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,179147471,158523976473,40000,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2410540,MLA,2026-05-19,5,,163572317,155932459324,645882,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2410682,MLA,2026-05-19,5,,190611985,159525777088,406000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2410633,MLA,2026-05-19,5,,96430677,157875096451,360000,bank_transfer,cvu,GALICIA_MLA,SI,NO,,
2410767,MLA,2026-05-19,5,NO_BALANCE,1941203946,159306079532,50000,bank_transfer,cvu,CLARO_PAY_MLA,SI,SI,suplantación de identidad en WhatsApp,"{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""suplantación de identidad en WhatsApp"",
  ""resumen"": ""El denunciante fue engañado mediante WhatsApp por una persona que se hizo pasar por su hija para solicitarle múltiples transferencias de dinero."",
  ""montos"": [
    ""ARS 7543"",
    ""ARS 3068"",
    ""$871.000"",
    ""$1.871.000"",
    ""$1.000.000"",
    ""$1.541.000"",
    ""$3.412.000"",
    ""USD 20.000"",
    ""$1.846.000"",
    ""$720.000"",
    ""$700.000"",
    ""$4.112.000""
  ],
  ""instituciones"": [
    ""Banco Macro"",
    ""Claro Pay"",
    ""New Finance""
  ]
}"
2411185,MLA,2026-05-19,5,NO_BALANCE,3334466468,159234914600,140000,bank_transfer,cvu,GALICIA_MLA,SI,NO,,
2410976,MLA,2026-05-19,5,NO_BALANCE,2685332474,155770023950,50000,bank_transfer,cvu,NARANJA_X_MLA,SI,SI,estafa en compraventa de vehículo,"```json
{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""estafa en compraventa de vehículo"",
  ""resumen"": ""El denunciante fue estafado al intentar comprar una Ford EcoSport, realizando transferencias y pagos en efectivo sin recibir el vehículo."",
  ""montos"": [
    ""$3.300.000"",
    ""$500.000"",
    ""$500.000"",
    ""$500.000"",
    ""$200.000"",
    ""$200.000"",
    ""$50.000""
  ],
  ""instituciones"": [
    ""YPF Mendoza"",
    ""Ministerio Público Fiscal Provincia de Mendoza""
  ]
}
```"
2410179,MLA,2026-05-19,5,NO_INDICATION_OF_FRAUD,184155742,157606173669,195000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2410176,MLA,2026-05-19,5,NO_INDICATION_OF_FRAUD,1739786267,159117353631,46000,bank_transfer,cvu,GALICIA_MLA,SI,NO,,
2410629,MLA,2026-05-19,5,NO_INDICATION_OF_FRAUD,503945684,159186995446,30000,bank_transfer,cvu,,SI,NO,,
2410568,MLA,2026-05-19,5,NO_INDICATION_OF_FRAUD,2424864063,158569499503,52000,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2411242,MLA,2026-05-19,5,NO_INDICATION_OF_FRAUD,1351446775,158025651697,135000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,SI,compra fraudulenta y robo de whatsapp,"```json
{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""compra fraudulenta y robo de whatsapp"",
  ""resumen"": ""El denunciante fue estafado al realizar una compra falsa por Facebook y posteriormente sufrió el robo de su cuenta de WhatsApp desde donde pidieron dinero a sus contactos."",
  ""montos"": [
    ""$ 135.000""
  ],
  ""instituciones"": [
    ""Banco Nación"",
    ""Andreani"",
    ""Facebook"",
    ""Whatsapp"",
    ""Comisaría N° 12 El Bolsón"",
    ""Unidad Fiscal Descentralizada El Bolsón""
  ]
}
```"
2410178,MLA,2026-05-19,5,NO_INDICATION_OF_FRAUD,2644377708,157631143481,44000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2410766,MLA,2026-05-19,5,NO_INDICATION_OF_FRAUD,2655289232,158516512899,399999,bank_transfer,cvu,CLARO_PAY_MLA,NO,NO,,
2410822,MLA,2026-05-19,5,NO_INDICATION_OF_FRAUD,1757604462,151066712213,1500,bank_transfer,cvu,MACRO_MLA,SI,NO,,
2411149,MLA,2026-05-19,5,NO_INDICATION_OF_FRAUD,2106898463,159647771344,40000,bank_transfer,cvu,,NO,NO,,
2411065,MLA,2026-05-19,5,NO_INDICATION_OF_FRAUD,1035862262,159883788280,987000,bank_transfer,cvu,BIND_MLA,NO,NO,,
2410825,MLA,2026-05-19,5,NO_INDICATION_OF_FRAUD,3328174057,154559903907,100000,bank_transfer,cvu,MACRO_MLA,SI,NO,,
2410630,MLA,2026-05-19,5,USER_REFUSES_TO_REFUND,1754258699,158977878316,290000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2410618,MLA,2026-05-19,5,USER_REFUSES_TO_REFUND,58115458,145057590829,300000,bank_transfer,cvu,,NO,NO,,
2410559,MLA,2026-05-19,5,USER_REFUSES_TO_REFUND,389202567,158268737111,39400,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2410645,MLA,2026-05-19,5,USER_REFUSES_TO_REFUND,1002196663,159911721308,120000,bank_transfer,cvu,NUEVO_BANCO_DEL_CHACO_MLA,SI,NO,,
2410664,MLA,2026-05-19,5,USER_REFUSES_TO_REFUND,416176208,159109303629,270000,bank_transfer,cvu,BANCO_DE_CORRIENTES_MLA,SI,NO,,
2410698,MLA,2026-05-19,5,USER_REFUSES_TO_REFUND,241939496,158807079013,400000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2410732,MLA,2026-05-19,5,USER_REFUSES_TO_REFUND,414382394,158632860551,794483.5,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2411471,MLA,2026-05-19,5,USER_REFUSES_TO_REFUND,256945365,152179480795,150000,bank_transfer,cvu,,SI,NO,,
2411286,MLA,2026-05-19,5,USER_REFUSES_TO_REFUND,578197491,159641010700,700000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2419785,MLA,2026-05-24,5,NO_BALANCE,534433153,159955744607,31000,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2420088,MLA,2026-05-24,5,NO_INDICATION_OF_FRAUD,2073459529,151452941668,950000,bank_transfer,cvu,,SI,NO,,
2420089,MLA,2026-05-24,5,NO_INDICATION_OF_FRAUD,244208759,151110820171,80768,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,SI,NO,,
2420071,MLA,2026-05-24,5,NO_INDICATION_OF_FRAUD,334974420,159473686296,45000,bank_transfer,cvu,,SI,SI,transferencia por error,"```json
{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""transferencia por error"",
  ""resumen"": ""La víctima fue engañada mediante un comprobante de transferencia falso por un supuesto error, y al seguir los pasos indicados por los estafadores para devolver el dinero, terminó solicitando préstamos y transfiriendo fondos a terceros."",
  ""montos"": [
    ""$1.500.000"",
    ""$ 1.726.000"",
    ""15 mil"",
    ""$130,000"",
    ""1.729,000 pesos""
  ],
  ""instituciones"": [
    ""NARANJA"",
    ""MERCADO PAGO"",
    ""LEMON"",
    ""banco hipotecario"",
    ""Banco Galicia"",
    ""Uala"",
    ""Cuenta DNI""
  ]
}
```"
2419867,MLA,2026-05-24,5,NO_INDICATION_OF_FRAUD,231987258,154207933693,200000,bank_transfer,cvu,CLARO_PAY_MLA,NO,NO,,
2419859,MLA,2026-05-24,5,NO_INDICATION_OF_FRAUD,58817710,160819510396,532283,bank_transfer,cvu,BANCOR_MLA,NO,NO,,
2419836,MLA,2026-05-24,5,NO_INDICATION_OF_FRAUD,1939147966,158710572659,300000,bank_transfer,cvu,CLARO_PAY_MLA,NO,NO,,
2419841,MLA,2026-05-24,5,NO_INDICATION_OF_FRAUD,1936327459,153305103104,20000,bank_transfer,cvu,CLARO_PAY_MLA,NO,NO,,
2419845,MLA,2026-05-24,5,USER_REFUSES_TO_REFUND,706716887,153845782044,50000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2418009,MLA,2026-05-23,5,NO_INDICATION_OF_FRAUD,1981122076,159419842075,650000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2403311,MLA,2026-05-14,5,NO_INDICATION_OF_FRAUD,3135155896,157819586455,10000,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
